generator,seed,metric,method_a,method_b,value_a,value_b,raw_diff_a_minus_b,improvement
var,2,precision_at_k,STCG-v1,DynGranger-F,0.6521739130434783,0.6956521739130435,-0.04347826086956519,-0.04347826086956519
var,3,precision_at_k,STCG-v1,DynGranger-F,0.6206896551724138,0.5862068965517241,0.034482758620689724,0.034482758620689724
var,4,precision_at_k,STCG-v1,DynGranger-F,0.5769230769230769,0.5769230769230769,0.0,0.0
var,5,precision_at_k,STCG-v1,DynGranger-F,0.625,0.5416666666666666,0.08333333333333337,0.08333333333333337
var,6,precision_at_k,STCG-v1,DynGranger-F,0.6,0.6,0.0,0.0
var,7,precision_at_k,STCG-v1,DynGranger-F,0.6571428571428571,0.6571428571428571,0.0,0.0
var,8,precision_at_k,STCG-v1,DynGranger-F,0.6333333333333333,0.7,-0.06666666666666665,-0.06666666666666665
var,9,precision_at_k,STCG-v1,DynGranger-F,0.6129032258064516,0.5806451612903226,0.032258064516129004,0.032258064516129004
var,10,precision_at_k,STCG-v1,DynGranger-F,0.7586206896551724,0.6551724137931034,0.10344827586206895,0.10344827586206895
var,11,precision_at_k,STCG-v1,DynGranger-F,0.7105263157894737,0.6578947368421053,0.05263157894736836,0.05263157894736836
var,12,precision_at_k,STCG-v1,DynGranger-F,0.7692307692307693,0.7307692307692307,0.03846153846153855,0.03846153846153855
var,13,precision_at_k,STCG-v1,DynGranger-F,0.6774193548387096,0.6774193548387096,0.0,0.0
var,14,precision_at_k,STCG-v1,DynGranger-F,0.5925925925925926,0.5555555555555556,0.03703703703703698,0.03703703703703698
var,15,precision_at_k,STCG-v1,DynGranger-F,0.5833333333333334,0.5833333333333334,0.0,0.0
var,16,precision_at_k,STCG-v1,DynGranger-F,0.7441860465116279,0.7209302325581395,0.023255813953488413,0.023255813953488413
var,17,precision_at_k,STCG-v1,DynGranger-F,0.7058823529411765,0.5882352941176471,0.11764705882352944,0.11764705882352944
var,18,precision_at_k,STCG-v1,DynGranger-F,0.7419354838709677,0.7741935483870968,-0.032258064516129004,-0.032258064516129004
var,19,precision_at_k,STCG-v1,DynGranger-F,0.6,0.6285714285714286,-0.02857142857142858,-0.02857142857142858
var,0,shd,STCG-v1,DynGranger-F,16.0,24.0,-8.0,8.0
var,1,shd,STCG-v1,DynGranger-F,18.0,20.0,-2.0,2.0
var,2,shd,STCG-v1,DynGranger-F,16.0,14.0,2.0,-2.0
var,3,shd,STCG-v1,DynGranger-F,22.0,24.0,-2.0,2.0
var,4,shd,STCG-v1,DynGranger-F,22.0,22.0,0.0,-0.0
var,5,shd,STCG-v1,DynGranger-F,18.0,22.0,-4.0,4.0
var,6,shd,STCG-v1,DynGranger-F,20.0,20.0,0.0,-0.0
var,7,shd,STCG-v1,DynGranger-F,24.0,24.0,0.0,-0.0
var,8,shd,STCG-v1,DynGranger-F,22.0,18.0,4.0,-4.0
var,9,shd,STCG-v1,DynGranger-F,24.0,26.0,-2.0,2.0
var,10,shd,STCG-v1,DynGranger-F,14.0,20.0,-6.0,6.0
var,11,shd,STCG-v1,DynGranger-F,22.0,26.0,-4.0,4.0
var,12,shd,STCG-v1,DynGranger-F,12.0,14.0,-2.0,2.0
var,13,shd,STCG-v1,DynGranger-F,20.0,20.0,0.0,-0.0
var,14,shd,STCG-v1,DynGranger-F,22.0,24.0,-2.0,2.0
var,15,shd,STCG-v1,DynGranger-F,20.0,20.0,0.0,-0.0
var,16,shd,STCG-v1,DynGranger-F,22.0,24.0,-2.0,2.0
var,17,shd,STCG-v1,DynGranger-F,20.0,28.0,-8.0,8.0
var,18,shd,STCG-v1,DynGranger-F,16.0,14.0,2.0,-2.0
var,19,shd,STCG-v1,DynGranger-F,28.0,26.0,2.0,-2.0
var,0,lag_accuracy,STCG-v1,DynGranger-F,0.8571428571428571,0.8928571428571429,-0.03571428571428581,-0.03571428571428581
var,1,lag_accuracy,STCG-v1,DynGranger-F,0.9166666666666666,0.875,0.04166666666666663,0.04166666666666663
var,2,lag_accuracy,STCG-v1,DynGranger-F,0.8181818181818182,0.8636363636363636,-0.045454545454545414,-0.045454545454545414
var,3,lag_accuracy,STCG-v1,DynGranger-F,0.7307692307692307,0.7307692307692307,0.0,0.0
var,4,lag_accuracy,STCG-v1,DynGranger-F,0.7916666666666666,0.75,0.04166666666666663,0.04166666666666663
var,5,lag_accuracy,STCG-v1,DynGranger-F,0.9,0.85,0.050000000000000044,0.050000000000000044
var,6,lag_accuracy,STCG-v1,DynGranger-F,0.8095238095238095,0.8571428571428571,-0.04761904761904756,-0.04761904761904756
var,7,lag_accuracy,STCG-v1,DynGranger-F,0.8888888888888888,0.9259259259259259,-0.03703703703703709,-0.03703703703703709
var,8,lag_accuracy,STCG-v1,DynGranger-F,0.8333333333333334,0.8333333333333334,0.0,0.0
var,9,lag_accuracy,STCG-v1,DynGranger-F,0.6086956521739131,0.6956521739130435,-0.08695652173913038,-0.08695652173913038
var,10,lag_accuracy,STCG-v1,DynGranger-F,0.9090909090909091,0.9090909090909091,0.0,0.0
var,11,lag_accuracy,STCG-v1,DynGranger-F,0.8787878787878788,0.7575757575757576,0.12121212121212122,0.12121212121212122
var,12,lag_accuracy,STCG-v1,DynGranger-F,0.9523809523809523,0.9523809523809523,0.0,0.0
var,13,lag_accuracy,STCG-v1,DynGranger-F,0.8461538461538461,0.8461538461538461,0.0,0.0
var,14,lag_accuracy,STCG-v1,DynGranger-F,0.782608695652174,0.7391304347826086,0.0434782608695653,0.0434782608695653
var,15,lag_accuracy,STCG-v1,DynGranger-F,0.9444444444444444,0.8888888888888888,0.05555555555555558,0.05555555555555558
var,16,lag_accuracy,STCG-v1,DynGranger-F,0.875,0.875,0.0,0.0
var,17,lag_accuracy,STCG-v1,DynGranger-F,0.896551724137931,0.8620689655172413,0.034482758620689724,0.034482758620689724
var,18,lag_accuracy,STCG-v1,DynGranger-F,0.88,0.88,0.0,0.0
var,19,lag_accuracy,STCG-v1,DynGranger-F,0.7777777777777778,0.7777777777777778,0.0,0.0
nonlinear_var,0,edge_auc,STCG-v1,DynGranger-F,0.8377104377104377,0.8938271604938272,-0.05611672278338942,-0.05611672278338942
nonlinear_var,1,edge_auc,STCG-v1,DynGranger-F,0.988265306122449,0.9864795918367347,0.0017857142857142794,0.0017857142857142794
nonlinear_var,2,edge_auc,STCG-v1,DynGranger-F,0.9982008995502248,1.0,-0.0017991004497751595,-0.0017991004497751595
nonlinear_var,3,edge_auc,STCG-v1,DynGranger-F,0.9928057553956835,0.9930538327958323,-0.0002480774001487607,-0.0002480774001487607
nonlinear_var,4,edge_auc,STCG-v1,DynGranger-F,0.9861863488624052,0.9916034669555797,-0.005417118093174467,-0.005417118093174467
nonlinear_var,5,edge_auc,STCG-v1,DynGranger-F,0.9704861111111112,0.9892939814814815,-0.01880787037037035,-0.01880787037037035
nonlinear_var,6,edge_auc,STCG-v1,DynGranger-F,0.928951048951049,0.9485314685314685,-0.01958041958041956,-0.01958041958041956
nonlinear_var,7,edge_auc,STCG-v1,DynGranger-F,0.9935553168635876,0.9804511278195489,0.01310418904403865,0.01310418904403865
nonlinear_var,8,edge_auc,STCG-v1,DynGranger-F,0.9830917874396136,0.9736714975845411,0.009420289855072483,0.009420289855072483
nonlinear_var,9,edge_auc,STCG-v1,DynGranger-F,0.9936425712267483,0.9818695549799858,0.011773016246762413,0.011773016246762413
nonlinear_var,10,edge_auc,STCG-v1,DynGranger-F,0.9880922847928554,0.9923096005953858,-0.004217315802530375,-0.004217315802530375
nonlinear_var,11,edge_auc,STCG-v1,DynGranger-F,0.944331983805668,0.9307692307692308,0.01356275303643717,0.01356275303643717
nonlinear_var,12,edge_auc,STCG-v1,DynGranger-F,0.9994582881906826,0.9959371614301191,0.0035211267605634866,0.0035211267605634866
nonlinear_var,13,edge_auc,STCG-v1,DynGranger-F,0.992465269602072,0.9983517777254532,-0.005886508123381207,-0.005886508123381207
nonlinear_var,14,edge_auc,STCG-v1,DynGranger-F,0.9889676910953507,0.9884423430522721,0.0005253480430785773,0.0005253480430785773
nonlinear_var,15,edge_auc,STCG-v1,DynGranger-F,0.9473379629629629,0.9363425925925926,0.01099537037037035,0.01099537037037035
nonlinear_var,16,edge_auc,STCG-v1,DynGranger-F,0.8993488372093024,0.9713488372093023,-0.07199999999999995,-0.07199999999999995
nonlinear_var,17,edge_auc,STCG-v1,DynGranger-F,0.9863915715539947,0.983099209833187,0.0032923617208077127,0.0032923617208077127
nonlinear_var,18,edge_auc,STCG-v1,DynGranger-F,0.9828113962797269,0.9854014598540146,-0.0025900635742877043,-0.0025900635742877043
nonlinear_var,19,edge_auc,STCG-v1,DynGranger-F,0.9791621911922663,0.9838882921589689,-0.004726100966702562,-0.004726100966702562
nonlinear_var,0,pair_auc,STCG-v1,DynGranger-F,0.9553571428571429,0.9298469387755102,0.025510204081632737,0.025510204081632737
nonlinear_var,1,pair_auc,STCG-v1,DynGranger-F,0.98046875,0.9908854166666666,-0.01041666666666663,-0.01041666666666663
nonlinear_var,2,pair_auc,STCG-v1,DynGranger-F,0.9946524064171123,1.0,-0.005347593582887722,-0.005347593582887722
nonlinear_var,3,pair_auc,STCG-v1,DynGranger-F,0.985897435897436,0.985897435897436,0.0,0.0
nonlinear_var,4,pair_auc,STCG-v1,DynGranger-F,0.96875,0.9752604166666666,-0.00651041666666663,-0.00651041666666663
nonlinear_var,5,pair_auc,STCG-v1,DynGranger-F,0.9763888888888889,1.0,-0.023611111111111138,-0.023611111111111138
nonlinear_var,6,pair_auc,STCG-v1,DynGranger-F,0.9238095238095239,0.9591836734693877,-0.03537414965986385,-0.03537414965986385
nonlinear_var,7,pair_auc,STCG-v1,DynGranger-F,0.9974457215836526,1.0,-0.0025542784163473664,-0.0025542784163473664
nonlinear_var,8,pair_auc,STCG-v1,DynGranger-F,0.9895833333333334,0.9713541666666666,0.01822916666666674,0.01822916666666674
nonlinear_var,9,pair_auc,STCG-v1,DynGranger-F,0.9881422924901185,0.9776021080368906,0.010540184453227908,0.010540184453227908
nonlinear_var,10,pair_auc,STCG-v1,DynGranger-F,0.9879679144385026,1.0,-0.012032085561497374,-0.012032085561497374
nonlinear_var,11,pair_auc,STCG-v1,DynGranger-F,0.9169960474308301,0.9156785243741765,0.0013175230566535578,0.0013175230566535578
nonlinear_var,12,pair_auc,STCG-v1,DynGranger-F,1.0,0.9931972789115646,0.006802721088435382,0.006802721088435382
nonlinear_var,13,pair_auc,STCG-v1,DynGranger-F,0.9794871794871794,0.9935897435897436,-0.014102564102564163,-0.014102564102564163
nonlinear_var,14,pair_auc,STCG-v1,DynGranger-F,0.9710144927536232,0.9815546772068511,-0.010540184453227908,-0.010540184453227908
nonlinear_var,15,pair_auc,STCG-v1,DynGranger-F,0.9269005847953217,0.9342105263157895,-0.007309941520467822,-0.007309941520467822
nonlinear_var,16,pair_auc,STCG-v1,DynGranger-F,0.875,0.9479166666666666,-0.07291666666666663,-0.07291666666666663
nonlinear_var,17,pair_auc,STCG-v1,DynGranger-F,0.9770114942528736,0.9731800766283525,0.003831417624521105,0.003831417624521105
nonlinear_var,18,pair_auc,STCG-v1,DynGranger-F,0.9638709677419355,0.9716129032258064,-0.007741935483870921,-0.007741935483870921
nonlinear_var,19,pair_auc,STCG-v1,DynGranger-F,0.9272030651340997,0.9527458492975734,-0.025542784163473775,-0.025542784163473775
nonlinear_var,0,precision_at_k,STCG-v1,DynGranger-F,0.6666666666666666,0.696969696969697,-0.030303030303030387,-0.030303030303030387
nonlinear_var,1,precision_at_k,STCG-v1,DynGranger-F,0.8928571428571429,0.8928571428571429,0.0,0.0
nonlinear_var,2,precision_at_k,STCG-v1,DynGranger-F,0.9565217391304348,1.0,-0.04347826086956519,-0.04347826086956519
nonlinear_var,3,precision_at_k,STCG-v1,DynGranger-F,0.896551724137931,0.9310344827586207,-0.03448275862068961,-0.03448275862068961
nonlinear_var,4,precision_at_k,STCG-v1,DynGranger-F,0.9230769230769231,0.9230769230769231,0.0,0.0
nonlinear_var,5,precision_at_k,STCG-v1,DynGranger-F,0.8333333333333334,0.9166666666666666,-0.08333333333333326,-0.08333333333333326
nonlinear_var,6,precision_at_k,STCG-v1,DynGranger-F,0.76,0.8,-0.040000000000000036,-0.040000000000000036
nonlinear_var,7,precision_at_k,STCG-v1,DynGranger-F,0.9142857142857143,0.8857142857142857,0.02857142857142858,0.02857142857142858
nonlinear_var,8,precision_at_k,STCG-v1,DynGranger-F,0.9,0.8333333333333334,0.06666666666666665,0.06666666666666665
nonlinear_var,9,precision_at_k,STCG-v1,DynGranger-F,0.9354838709677419,0.9032258064516129,0.032258064516129004,0.032258064516129004
nonlinear_var,10,precision_at_k,STCG-v1,DynGranger-F,0.9310344827586207,0.9310344827586207,0.0,0.0
nonlinear_var,11,precision_at_k,STCG-v1,DynGranger-F,0.7631578947368421,0.7894736842105263,-0.02631578947368418,-0.02631578947368418
nonlinear_var,12,precision_at_k,STCG-v1,DynGranger-F,0.9615384615384616,0.9230769230769231,0.038461538461538436,0.038461538461538436
nonlinear_var,13,precision_at_k,STCG-v1,DynGranger-F,0.8709677419354839,0.9354838709677419,-0.06451612903225801,-0.06451612903225801
nonlinear_var,14,precision_at_k,STCG-v1,DynGranger-F,0.8518518518518519,0.8518518518518519,0.0,0.0
nonlinear_var,15,precision_at_k,STCG-v1,DynGranger-F,0.875,0.8333333333333334,0.04166666666666663,0.04166666666666663
nonlinear_var,16,precision_at_k,STCG-v1,DynGranger-F,0.6511627906976745,0.8372093023255814,-0.18604651162790697,-0.18604651162790697
nonlinear_var,17,precision_at_k,STCG-v1,DynGranger-F,0.8823529411764706,0.9117647058823529,-0.02941176470588236,-0.02941176470588236
nonlinear_var,18,precision_at_k,STCG-v1,DynGranger-F,0.9032258064516129,0.8709677419354839,0.032258064516129004,0.032258064516129004
nonlinear_var,19,precision_at_k,STCG-v1,DynGranger-F,0.8285714285714286,0.8857142857142857,-0.05714285714285705,-0.05714285714285705
nonlinear_var,0,shd,STCG-v1,DynGranger-F,22.0,20.0,2.0,-2.0
nonlinear_var,1,shd,STCG-v1,DynGranger-F,6.0,6.0,0.0,-0.0
nonlinear_var,2,shd,STCG-v1,DynGranger-F,2.0,0.0,2.0,-2.0
nonlinear_var,3,shd,STCG-v1,DynGranger-F,6.0,4.0,2.0,-2.0
nonlinear_var,4,shd,STCG-v1,DynGranger-F,4.0,4.0,0.0,-0.0
nonlinear_var,5,shd,STCG-v1,DynGranger-F,8.0,4.0,4.0,-4.0
nonlinear_var,6,shd,STCG-v1,DynGranger-F,12.0,10.0,2.0,-2.0
nonlinear_var,7,shd,STCG-v1,DynGranger-F,6.0,8.0,-2.0,2.0
nonlinear_var,8,shd,STCG-v1,DynGranger-F,6.0,10.0,-4.0,4.0
nonlinear_var,9,shd,STCG-v1,DynGranger-F,4.0,6.0,-2.0,2.0
nonlinear_var,10,shd,STCG-v1,DynGranger-F,4.0,4.0,0.0,-0.0
nonlinear_var,11,shd,STCG-v1,DynGranger-F,18.0,16.0,2.0,-2.0
nonlinear_var,12,shd,STCG-v1,DynGranger-F,2.0,4.0,-2.0,2.0
nonlinear_var,13,shd,STCG-v1,DynGranger-F,8.0,4.0,4.0,-4.0
nonlinear_var,14,shd,STCG-v1,DynGranger-F,8.0,8.0,0.0,-0.0
nonlinear_var,15,shd,STCG-v1,DynGranger-F,6.0,8.0,-2.0,2.0
nonlinear_var,16,shd,STCG-v1,DynGranger-F,30.0,14.0,16.0,-16.0
nonlinear_var,17,shd,STCG-v1,DynGranger-F,8.0,6.0,2.0,-2.0
nonlinear_var,18,shd,STCG-v1,DynGranger-F,6.0,8.0,-2.0,2.0
nonlinear_var,19,shd,STCG-v1,DynGranger-F,12.0,8.0,4.0,-4.0
nonlinear_var,0,lag_accuracy,STCG-v1,DynGranger-F,0.7857142857142857,0.7857142857142857,0.0,0.0
nonlinear_var,1,lag_accuracy,STCG-v1,DynGranger-F,0.9583333333333334,0.9583333333333334,0.0,0.0
nonlinear_var,2,lag_accuracy,STCG-v1,DynGranger-F,1.0,1.0,0.0,0.0
nonlinear_var,3,lag_accuracy,STCG-v1,DynGranger-F,1.0,0.9615384615384616,0.038461538461538436,0.038461538461538436
nonlinear_var,4,lag_accuracy,STCG-v1,DynGranger-F,1.0,1.0,0.0,0.0
nonlinear_var,5,lag_accuracy,STCG-v1,DynGranger-F,1.0,1.0,0.0,0.0
nonlinear_var,6,lag_accuracy,STCG-v1,DynGranger-F,1.0,0.9523809523809523,0.04761904761904767,0.04761904761904767
nonlinear_var,7,lag_accuracy,STCG-v1,DynGranger-F,1.0,1.0,0.0,0.0
nonlinear_var,8,lag_accuracy,STCG-v1,DynGranger-F,0.9583333333333334,0.9583333333333334,0.0,0.0
nonlinear_var,9,lag_accuracy,STCG-v1,DynGranger-F,1.0,1.0,0.0,0.0
nonlinear_var,10,lag_accuracy,STCG-v1,DynGranger-F,1.0,1.0,0.0,0.0
nonlinear_var,11,lag_accuracy,STCG-v1,DynGranger-F,0.9696969696969697,0.9393939393939394,0.030303030303030276,0.030303030303030276
nonlinear_var,12,lag_accuracy,STCG-v1,DynGranger-F,1.0,1.0,0.0,0.0
nonlinear_var,13,lag_accuracy,STCG-v1,DynGranger-F,1.0,1.0,0.0,0.0
nonlinear_var,14,lag_accuracy,STCG-v1,DynGranger-F,1.0,0.9130434782608695,0.08695652173913049,0.08695652173913049
nonlinear_var,15,lag_accuracy,STCG-v1,DynGranger-F,0.9444444444444444,0.9444444444444444,0.0,0.0
nonlinear_var,16,lag_accuracy,STCG-v1,DynGranger-F,0.96875,0.96875,0.0,0.0
nonlinear_var,17,lag_accuracy,STCG-v1,DynGranger-F,0.9655172413793104,0.9655172413793104,0.0,0.0
nonlinear_var,18,lag_accuracy,STCG-v1,DynGranger-F,0.96,0.96,0.0,0.0
nonlinear_var,19,lag_accuracy,STCG-v1,DynGranger-F,1.0,0.9629629629629629,0.03703703703703709,0.03703703703703709
switching_var,0,edge_auc,STCG-v1,DynGranger-F,0.9037900874635568,0.8590293260161207,0.044760761447436126,0.044760761447436126
switching_var,1,edge_auc,STCG-v1,DynGranger-F,0.7941845354126056,0.7652696556205328,0.028914879792072745,0.028914879792072745
switching_var,2,edge_auc,STCG-v1,DynGranger-F,0.8575928381962865,0.8355437665782494,0.022049071618037153,0.022049071618037153
switching_var,3,edge_auc,STCG-v1,DynGranger-F,0.7884173433430366,0.7662019304427762,0.02221541290026041,0.02221541290026041
switching_var,4,edge_auc,STCG-v1,DynGranger-F,0.8577634754625905,0.8234915526950926,0.03427192276749791,0.03427192276749791
switching_var,5,edge_auc,STCG-v1,DynGranger-F,0.8528301886792453,0.8269073010664479,0.025922887612797374,0.025922887612797374
switching_var,6,edge_auc,STCG-v1,DynGranger-F,0.7966856735566643,0.7895580898075553,0.0071275837491090455,0.0071275837491090455
switching_var,7,edge_auc,STCG-v1,DynGranger-F,0.6924752807105748,0.7129210658622424,-0.020445785151667506,-0.020445785151667506
switching_var,8,edge_auc,STCG-v1,DynGranger-F,0.7647335423197492,0.7556426332288402,0.009090909090909038,0.009090909090909038
switching_var,9,edge_auc,STCG-v1,DynGranger-F,0.7540752351097179,0.7501567398119122,0.003918495297805635,0.003918495297805635
switching_var,10,edge_auc,STCG-v1,DynGranger-F,0.8180475799835931,0.801312551271534,0.01673502871205912,0.01673502871205912
switching_var,11,edge_auc,STCG-v1,DynGranger-F,0.829444891391794,0.8006436041834272,0.028801287208366833,0.028801287208366833
switching_var,12,edge_auc,STCG-v1,DynGranger-F,0.8042560103963613,0.8240740740740741,-0.01981806367771277,-0.01981806367771277
switching_var,13,edge_auc,STCG-v1,DynGranger-F,0.8147335423197493,0.7963949843260189,0.01833855799373041,0.01833855799373041
switching_var,14,edge_auc,STCG-v1,DynGranger-F,0.8337491090520314,0.8449750534568781,-0.0112259444048467,-0.0112259444048467
switching_var,15,edge_auc,STCG-v1,DynGranger-F,0.7927655024946543,0.7765502494654312,0.01621525302922311,0.01621525302922311
switching_var,16,edge_auc,STCG-v1,DynGranger-F,0.7746583481877599,0.7424242424242424,0.032234105763517484,0.032234105763517484
switching_var,17,edge_auc,STCG-v1,DynGranger-F,0.8302507836990596,0.8092476489028213,0.021003134796238276,0.021003134796238276
switching_var,18,edge_auc,STCG-v1,DynGranger-F,0.8786549707602339,0.8469785575048733,0.031676413255360636,0.031676413255360636
switching_var,19,edge_auc,STCG-v1,DynGranger-F,0.8101034692635423,0.8056908094948265,0.004412659768715743,0.004412659768715743
switching_var,0,pair_auc,STCG-v1,DynGranger-F,0.9305555555555556,0.8777777777777778,0.05277777777777781,0.05277777777777781
switching_var,1,pair_auc,STCG-v1,DynGranger-F,0.8845528455284553,0.8308943089430895,0.05365853658536579,0.05365853658536579
switching_var,2,pair_auc,STCG-v1,DynGranger-F,0.9,0.9140625,-0.014062499999999978,-0.014062499999999978
switching_var,3,pair_auc,STCG-v1,DynGranger-F,0.8860544217687075,0.8452380952380952,0.04081632653061229,0.04081632653061229
switching_var,4,pair_auc,STCG-v1,DynGranger-F,0.8943089430894309,0.8601626016260162,0.034146341463414664,0.034146341463414664
switching_var,5,pair_auc,STCG-v1,DynGranger-F,0.8757309941520468,0.8903508771929824,-0.014619883040935644,-0.014619883040935644
switching_var,6,pair_auc,STCG-v1,DynGranger-F,0.7733860342555995,0.8234519104084321,-0.050065876152832645,-0.050065876152832645
switching_var,7,pair_auc,STCG-v1,DynGranger-F,0.7597222222222222,0.7888888888888889,-0.029166666666666674,-0.029166666666666674
switching_var,8,pair_auc,STCG-v1,DynGranger-F,0.803921568627451,0.77526395173454,0.02865761689291102,0.02865761689291102
switching_var,9,pair_auc,STCG-v1,DynGranger-F,0.7880116959064327,0.7953216374269005,-0.007309941520467822,-0.007309941520467822
switching_var,10,pair_auc,STCG-v1,DynGranger-F,0.8611111111111112,0.8026315789473685,0.05847953216374269,0.05847953216374269
switching_var,11,pair_auc,STCG-v1,DynGranger-F,0.8163265306122449,0.7108843537414966,0.1054421768707483,0.1054421768707483
switching_var,12,pair_auc,STCG-v1,DynGranger-F,0.8583333333333333,0.8472222222222222,0.011111111111111072,0.011111111111111072
switching_var,13,pair_auc,STCG-v1,DynGranger-F,0.7934959349593496,0.832520325203252,-0.039024390243902474,-0.039024390243902474
switching_var,14,pair_auc,STCG-v1,DynGranger-F,0.7387755102040816,0.7836734693877551,-0.04489795918367345,-0.04489795918367345
switching_var,15,pair_auc,STCG-v1,DynGranger-F,0.7877604166666666,0.8229166666666666,-0.03515625,-0.03515625
