generator,seed,metric,method_a,method_b,value_a,value_b,raw_diff_a_minus_b,improvement
var,15,precision_at_k,STCG-v1,PCMCI-ParCorr,0.5833333333333334,0.6666666666666666,-0.08333333333333326,-0.08333333333333326
var,16,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7441860465116279,0.7906976744186046,-0.046511627906976716,-0.046511627906976716
var,17,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7058823529411765,0.7352941176470589,-0.02941176470588236,-0.02941176470588236
var,18,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7419354838709677,0.8387096774193549,-0.09677419354838712,-0.09677419354838712
var,19,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6,0.7142857142857143,-0.11428571428571432,-0.11428571428571432
var,0,shd,STCG-v1,PCMCI-ParCorr,16.0,18.0,-2.0,2.0
var,1,shd,STCG-v1,PCMCI-ParCorr,18.0,8.0,10.0,-10.0
var,2,shd,STCG-v1,PCMCI-ParCorr,16.0,8.0,8.0,-8.0
var,3,shd,STCG-v1,PCMCI-ParCorr,22.0,18.0,4.0,-4.0
var,4,shd,STCG-v1,PCMCI-ParCorr,22.0,16.0,6.0,-6.0
var,5,shd,STCG-v1,PCMCI-ParCorr,18.0,16.0,2.0,-2.0
var,6,shd,STCG-v1,PCMCI-ParCorr,20.0,16.0,4.0,-4.0
var,7,shd,STCG-v1,PCMCI-ParCorr,24.0,16.0,8.0,-8.0
var,8,shd,STCG-v1,PCMCI-ParCorr,22.0,16.0,6.0,-6.0
var,9,shd,STCG-v1,PCMCI-ParCorr,24.0,18.0,6.0,-6.0
var,10,shd,STCG-v1,PCMCI-ParCorr,14.0,10.0,4.0,-4.0
var,11,shd,STCG-v1,PCMCI-ParCorr,22.0,14.0,8.0,-8.0
var,12,shd,STCG-v1,PCMCI-ParCorr,12.0,12.0,0.0,-0.0
var,13,shd,STCG-v1,PCMCI-ParCorr,20.0,12.0,8.0,-8.0
var,14,shd,STCG-v1,PCMCI-ParCorr,22.0,18.0,4.0,-4.0
var,15,shd,STCG-v1,PCMCI-ParCorr,20.0,16.0,4.0,-4.0
var,16,shd,STCG-v1,PCMCI-ParCorr,22.0,18.0,4.0,-4.0
var,17,shd,STCG-v1,PCMCI-ParCorr,20.0,18.0,2.0,-2.0
var,18,shd,STCG-v1,PCMCI-ParCorr,16.0,10.0,6.0,-6.0
var,19,shd,STCG-v1,PCMCI-ParCorr,28.0,20.0,8.0,-8.0
var,0,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8571428571428571,0.9285714285714286,-0.07142857142857151,-0.07142857142857151
var,1,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9166666666666666,0.875,0.04166666666666663,0.04166666666666663
var,2,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8181818181818182,0.9090909090909091,-0.09090909090909083,-0.09090909090909083
var,3,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7307692307692307,0.8846153846153846,-0.15384615384615385,-0.15384615384615385
var,4,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7916666666666666,0.8333333333333334,-0.04166666666666674,-0.04166666666666674
var,5,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9,0.85,0.050000000000000044,0.050000000000000044
var,6,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8095238095238095,0.8571428571428571,-0.04761904761904756,-0.04761904761904756
var,7,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8888888888888888,0.9629629629629629,-0.07407407407407407,-0.07407407407407407
var,8,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8333333333333334,0.8333333333333334,0.0,0.0
var,9,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.6086956521739131,0.7391304347826086,-0.13043478260869557,-0.13043478260869557
var,10,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9090909090909091,0.9545454545454546,-0.045454545454545525,-0.045454545454545525
var,11,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8787878787878788,0.9090909090909091,-0.030303030303030276,-0.030303030303030276
var,12,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9523809523809523,1.0,-0.04761904761904767,-0.04761904761904767
var,13,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8461538461538461,0.9230769230769231,-0.07692307692307698,-0.07692307692307698
var,14,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.782608695652174,0.8260869565217391,-0.04347826086956519,-0.04347826086956519
var,15,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9444444444444444,0.7777777777777778,0.16666666666666663,0.16666666666666663
var,16,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.875,0.875,0.0,0.0
var,17,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.896551724137931,0.8275862068965517,0.06896551724137934,0.06896551724137934
var,18,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.88,0.92,-0.040000000000000036,-0.040000000000000036
var,19,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7777777777777778,0.7777777777777778,0.0,0.0
nonlinear_var,0,edge_auc,STCG-v1,PCMCI-ParCorr,0.8377104377104377,0.9398428731762065,-0.10213243546576878,-0.10213243546576878
nonlinear_var,1,edge_auc,STCG-v1,PCMCI-ParCorr,0.988265306122449,0.9979591836734694,-0.009693877551020358,-0.009693877551020358
nonlinear_var,2,edge_auc,STCG-v1,PCMCI-ParCorr,0.9982008995502248,1.0,-0.0017991004497751595,-0.0017991004497751595
nonlinear_var,3,edge_auc,STCG-v1,PCMCI-ParCorr,0.9928057553956835,0.9987596129992558,-0.005953857603572255,-0.005953857603572255
nonlinear_var,4,edge_auc,STCG-v1,PCMCI-ParCorr,0.9861863488624052,1.0,-0.013813651137594807,-0.013813651137594807
nonlinear_var,5,edge_auc,STCG-v1,PCMCI-ParCorr,0.9704861111111112,0.9997106481481481,-0.02922453703703698,-0.02922453703703698
nonlinear_var,6,edge_auc,STCG-v1,PCMCI-ParCorr,0.928951048951049,0.9779020979020979,-0.04895104895104896,-0.04895104895104896
nonlinear_var,7,edge_auc,STCG-v1,PCMCI-ParCorr,0.9935553168635876,1.0,-0.0064446831364124435,-0.0064446831364124435
nonlinear_var,8,edge_auc,STCG-v1,PCMCI-ParCorr,0.9830917874396136,0.9792270531400966,0.0038647342995169476,0.0038647342995169476
nonlinear_var,9,edge_auc,STCG-v1,PCMCI-ParCorr,0.9936425712267483,0.9922298092771368,0.0014127619496114852,0.0014127619496114852
nonlinear_var,10,edge_auc,STCG-v1,PCMCI-ParCorr,0.9880922847928554,0.9990076903994046,-0.010915405606549244,-0.010915405606549244
nonlinear_var,11,edge_auc,STCG-v1,PCMCI-ParCorr,0.944331983805668,0.9368421052631579,0.007489878542510042,0.007489878542510042
nonlinear_var,12,edge_auc,STCG-v1,PCMCI-ParCorr,0.9994582881906826,0.9964788732394366,0.0029794149512459844,0.0029794149512459844
nonlinear_var,13,edge_auc,STCG-v1,PCMCI-ParCorr,0.992465269602072,0.9992936190251942,-0.00682834942312216,-0.00682834942312216
nonlinear_var,14,edge_auc,STCG-v1,PCMCI-ParCorr,0.9889676910953507,0.9978986078276858,-0.008930916732335148,-0.008930916732335148
nonlinear_var,15,edge_auc,STCG-v1,PCMCI-ParCorr,0.9473379629629629,0.9701967592592593,-0.02285879629629639,-0.02285879629629639
nonlinear_var,16,edge_auc,STCG-v1,PCMCI-ParCorr,0.8993488372093024,0.9317209302325581,-0.03237209302325572,-0.03237209302325572
nonlinear_var,17,edge_auc,STCG-v1,PCMCI-ParCorr,0.9863915715539947,0.9730026338893767,0.013388937664618017,0.013388937664618017
nonlinear_var,18,edge_auc,STCG-v1,PCMCI-ParCorr,0.9828113962797269,0.9969390157758418,-0.014127619496114852,-0.014127619496114852
nonlinear_var,19,edge_auc,STCG-v1,PCMCI-ParCorr,0.9791621911922663,0.9845327604726101,-0.00537056928034374,-0.00537056928034374
nonlinear_var,0,pair_auc,STCG-v1,PCMCI-ParCorr,0.9553571428571429,0.9795918367346939,-0.02423469387755095,-0.02423469387755095
nonlinear_var,1,pair_auc,STCG-v1,PCMCI-ParCorr,0.98046875,0.9908854166666666,-0.01041666666666663,-0.01041666666666663
nonlinear_var,2,pair_auc,STCG-v1,PCMCI-ParCorr,0.9946524064171123,1.0,-0.005347593582887722,-0.005347593582887722
nonlinear_var,3,pair_auc,STCG-v1,PCMCI-ParCorr,0.985897435897436,0.9948717948717949,-0.008974358974358942,-0.008974358974358942
nonlinear_var,4,pair_auc,STCG-v1,PCMCI-ParCorr,0.96875,1.0,-0.03125,-0.03125
nonlinear_var,5,pair_auc,STCG-v1,PCMCI-ParCorr,0.9763888888888889,1.0,-0.023611111111111138,-0.023611111111111138
nonlinear_var,6,pair_auc,STCG-v1,PCMCI-ParCorr,0.9238095238095239,0.9850340136054422,-0.061224489795918324,-0.061224489795918324
nonlinear_var,7,pair_auc,STCG-v1,PCMCI-ParCorr,0.9974457215836526,1.0,-0.0025542784163473664,-0.0025542784163473664
nonlinear_var,8,pair_auc,STCG-v1,PCMCI-ParCorr,0.9895833333333334,0.99609375,-0.00651041666666663,-0.00651041666666663
nonlinear_var,9,pair_auc,STCG-v1,PCMCI-ParCorr,0.9881422924901185,0.994729907773386,-0.006587615283267456,-0.006587615283267456
nonlinear_var,10,pair_auc,STCG-v1,PCMCI-ParCorr,0.9879679144385026,0.9986631016042781,-0.010695187165775444,-0.010695187165775444
nonlinear_var,11,pair_auc,STCG-v1,PCMCI-ParCorr,0.9169960474308301,0.9538866930171278,-0.03689064558629773,-0.03689064558629773
nonlinear_var,12,pair_auc,STCG-v1,PCMCI-ParCorr,1.0,0.9972789115646259,0.0027210884353741083,0.0027210884353741083
nonlinear_var,13,pair_auc,STCG-v1,PCMCI-ParCorr,0.9794871794871794,0.9961538461538462,-0.01666666666666672,-0.01666666666666672
nonlinear_var,14,pair_auc,STCG-v1,PCMCI-ParCorr,0.9710144927536232,0.9920948616600791,-0.021080368906455926,-0.021080368906455926
nonlinear_var,15,pair_auc,STCG-v1,PCMCI-ParCorr,0.9269005847953217,0.9590643274853801,-0.032163742690058394,-0.032163742690058394
nonlinear_var,16,pair_auc,STCG-v1,PCMCI-ParCorr,0.875,0.9348958333333334,-0.05989583333333337,-0.05989583333333337
nonlinear_var,17,pair_auc,STCG-v1,PCMCI-ParCorr,0.9770114942528736,0.9527458492975734,0.024265644955300147,0.024265644955300147
nonlinear_var,18,pair_auc,STCG-v1,PCMCI-ParCorr,0.9638709677419355,0.9883870967741936,-0.024516129032258083,-0.024516129032258083
nonlinear_var,19,pair_auc,STCG-v1,PCMCI-ParCorr,0.9272030651340997,0.9757343550446999,-0.048531289910600184,-0.048531289910600184
nonlinear_var,0,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6666666666666666,0.8181818181818182,-0.1515151515151516,-0.1515151515151516
nonlinear_var,1,precision_at_k,STCG-v1,PCMCI-ParCorr,0.8928571428571429,0.9642857142857143,-0.0714285714285714,-0.0714285714285714
nonlinear_var,2,precision_at_k,STCG-v1,PCMCI-ParCorr,0.9565217391304348,1.0,-0.04347826086956519,-0.04347826086956519
nonlinear_var,3,precision_at_k,STCG-v1,PCMCI-ParCorr,0.896551724137931,0.9655172413793104,-0.06896551724137934,-0.06896551724137934
nonlinear_var,4,precision_at_k,STCG-v1,PCMCI-ParCorr,0.9230769230769231,1.0,-0.07692307692307687,-0.07692307692307687
nonlinear_var,5,precision_at_k,STCG-v1,PCMCI-ParCorr,0.8333333333333334,0.9583333333333334,-0.125,-0.125
nonlinear_var,6,precision_at_k,STCG-v1,PCMCI-ParCorr,0.76,0.84,-0.07999999999999996,-0.07999999999999996
nonlinear_var,7,precision_at_k,STCG-v1,PCMCI-ParCorr,0.9142857142857143,1.0,-0.08571428571428574,-0.08571428571428574
nonlinear_var,8,precision_at_k,STCG-v1,PCMCI-ParCorr,0.9,0.9666666666666667,-0.06666666666666665,-0.06666666666666665
nonlinear_var,9,precision_at_k,STCG-v1,PCMCI-ParCorr,0.9354838709677419,0.9354838709677419,0.0,0.0
nonlinear_var,10,precision_at_k,STCG-v1,PCMCI-ParCorr,0.9310344827586207,0.9655172413793104,-0.034482758620689724,-0.034482758620689724
nonlinear_var,11,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7631578947368421,0.7894736842105263,-0.02631578947368418,-0.02631578947368418
nonlinear_var,12,precision_at_k,STCG-v1,PCMCI-ParCorr,0.9615384615384616,0.9230769230769231,0.038461538461538436,0.038461538461538436
nonlinear_var,13,precision_at_k,STCG-v1,PCMCI-ParCorr,0.8709677419354839,0.967741935483871,-0.09677419354838712,-0.09677419354838712
nonlinear_var,14,precision_at_k,STCG-v1,PCMCI-ParCorr,0.8518518518518519,0.9259259259259259,-0.07407407407407407,-0.07407407407407407
nonlinear_var,15,precision_at_k,STCG-v1,PCMCI-ParCorr,0.875,0.9166666666666666,-0.04166666666666663,-0.04166666666666663
nonlinear_var,16,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6511627906976745,0.813953488372093,-0.16279069767441856,-0.16279069767441856
nonlinear_var,17,precision_at_k,STCG-v1,PCMCI-ParCorr,0.8823529411764706,0.8823529411764706,0.0,0.0
nonlinear_var,18,precision_at_k,STCG-v1,PCMCI-ParCorr,0.9032258064516129,0.9354838709677419,-0.032258064516129004,-0.032258064516129004
nonlinear_var,19,precision_at_k,STCG-v1,PCMCI-ParCorr,0.8285714285714286,0.9142857142857143,-0.08571428571428563,-0.08571428571428563
nonlinear_var,0,shd,STCG-v1,PCMCI-ParCorr,22.0,12.0,10.0,-10.0
nonlinear_var,1,shd,STCG-v1,PCMCI-ParCorr,6.0,2.0,4.0,-4.0
nonlinear_var,2,shd,STCG-v1,PCMCI-ParCorr,2.0,0.0,2.0,-2.0
nonlinear_var,3,shd,STCG-v1,PCMCI-ParCorr,6.0,2.0,4.0,-4.0
nonlinear_var,4,shd,STCG-v1,PCMCI-ParCorr,4.0,0.0,4.0,-4.0
nonlinear_var,5,shd,STCG-v1,PCMCI-ParCorr,8.0,2.0,6.0,-6.0
nonlinear_var,6,shd,STCG-v1,PCMCI-ParCorr,12.0,8.0,4.0,-4.0
nonlinear_var,7,shd,STCG-v1,PCMCI-ParCorr,6.0,0.0,6.0,-6.0
nonlinear_var,8,shd,STCG-v1,PCMCI-ParCorr,6.0,2.0,4.0,-4.0
nonlinear_var,9,shd,STCG-v1,PCMCI-ParCorr,4.0,4.0,0.0,-0.0
nonlinear_var,10,shd,STCG-v1,PCMCI-ParCorr,4.0,2.0,2.0,-2.0
nonlinear_var,11,shd,STCG-v1,PCMCI-ParCorr,18.0,16.0,2.0,-2.0
nonlinear_var,12,shd,STCG-v1,PCMCI-ParCorr,2.0,4.0,-2.0,2.0
nonlinear_var,13,shd,STCG-v1,PCMCI-ParCorr,8.0,2.0,6.0,-6.0
nonlinear_var,14,shd,STCG-v1,PCMCI-ParCorr,8.0,4.0,4.0,-4.0
nonlinear_var,15,shd,STCG-v1,PCMCI-ParCorr,6.0,4.0,2.0,-2.0
nonlinear_var,16,shd,STCG-v1,PCMCI-ParCorr,30.0,16.0,14.0,-14.0
nonlinear_var,17,shd,STCG-v1,PCMCI-ParCorr,8.0,8.0,0.0,-0.0
nonlinear_var,18,shd,STCG-v1,PCMCI-ParCorr,6.0,4.0,2.0,-2.0
nonlinear_var,19,shd,STCG-v1,PCMCI-ParCorr,12.0,6.0,6.0,-6.0
nonlinear_var,0,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7857142857142857,0.8214285714285714,-0.0357142857142857,-0.0357142857142857
nonlinear_var,1,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9583333333333334,1.0,-0.04166666666666663,-0.04166666666666663
nonlinear_var,2,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,3,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,4,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,5,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,6,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,0.9523809523809523,0.04761904761904767,0.04761904761904767
nonlinear_var,7,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,8,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9583333333333334,0.9583333333333334,0.0,0.0
nonlinear_var,9,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,10,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,11,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9696969696969697,0.8787878787878788,0.09090909090909094,0.09090909090909094
nonlinear_var,12,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,13,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,14,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,1.0,0.0,0.0
nonlinear_var,15,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9444444444444444,0.9444444444444444,0.0,0.0
nonlinear_var,16,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.96875,0.96875,0.0,0.0
nonlinear_var,17,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9655172413793104,0.9310344827586207,0.034482758620689724,0.034482758620689724
nonlinear_var,18,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.96,1.0,-0.040000000000000036,-0.040000000000000036
nonlinear_var,19,lag_accuracy,STCG-v1,PCMCI-ParCorr,1.0,0.9629629629629629,0.03703703703703709,0.03703703703703709
switching_var,0,edge_auc,STCG-v1,PCMCI-ParCorr,0.9037900874635568,0.8163265306122449,0.08746355685131191,0.08746355685131191
switching_var,1,edge_auc,STCG-v1,PCMCI-ParCorr,0.7941845354126056,0.7833008447043535,0.010883690708252125,0.010883690708252125
switching_var,2,edge_auc,STCG-v1,PCMCI-ParCorr,0.8575928381962865,0.8368700265251989,0.020722811671087582,0.020722811671087582
switching_var,3,edge_auc,STCG-v1,PCMCI-ParCorr,0.7884173433430366,0.7176344415504826,0.07078290179255398,0.07078290179255398
switching_var,4,edge_auc,STCG-v1,PCMCI-ParCorr,0.8577634754625905,0.8650040225261464,-0.007240547063555924,-0.007240547063555924
switching_var,5,edge_auc,STCG-v1,PCMCI-ParCorr,0.8528301886792453,0.816735028712059,0.03609515996718626,0.03609515996718626
switching_var,6,edge_auc,STCG-v1,PCMCI-ParCorr,0.7966856735566643,0.7744119743406985,0.02227369921596578,0.02227369921596578
switching_var,7,edge_auc,STCG-v1,PCMCI-ParCorr,0.6924752807105748,0.7663817663817664,-0.07390648567119151,-0.07390648567119151
switching_var,8,edge_auc,STCG-v1,PCMCI-ParCorr,0.7647335423197492,0.6920062695924765,0.07272727272727275,0.07272727272727275
switching_var,9,edge_auc,STCG-v1,PCMCI-ParCorr,0.7540752351097179,0.7206896551724138,0.033385579937304066,0.033385579937304066
switching_var,10,edge_auc,STCG-v1,PCMCI-ParCorr,0.8180475799835931,0.8091878589007383,0.008859721082854821,0.008859721082854821
switching_var,11,edge_auc,STCG-v1,PCMCI-ParCorr,0.829444891391794,0.7945293644408689,0.034915526950925146,0.034915526950925146
switching_var,12,edge_auc,STCG-v1,PCMCI-ParCorr,0.8042560103963613,0.8094541910331384,-0.005198180636777128,-0.005198180636777128
switching_var,13,edge_auc,STCG-v1,PCMCI-ParCorr,0.8147335423197493,0.7755485893416928,0.039184952978056464,0.039184952978056464
switching_var,14,edge_auc,STCG-v1,PCMCI-ParCorr,0.8337491090520314,0.7558802565930149,0.07786885245901642,0.07786885245901642
switching_var,15,edge_auc,STCG-v1,PCMCI-ParCorr,0.7927655024946543,0.7804704205274412,0.012295081967213073,0.012295081967213073
switching_var,16,edge_auc,STCG-v1,PCMCI-ParCorr,0.7746583481877599,0.7269756387403447,0.04768270944741526,0.04768270944741526
switching_var,17,edge_auc,STCG-v1,PCMCI-ParCorr,0.8302507836990596,0.7496865203761756,0.08056426332288402,0.08056426332288402
switching_var,18,edge_auc,STCG-v1,PCMCI-ParCorr,0.8786549707602339,0.8391812865497076,0.03947368421052633,0.03947368421052633
